name,target,pred,pred_score
./epidope/e1-1.csv,1,0,0.651024
./epidope/e2-1.csv,1,0,0.690904
./epidope/e3-1.csv,1,0,0.678873
./epidope/e4-1.csv,1,0,0.666201
./epidope/e5-1.csv,1,0,0.724605
./epidope/e6-1.csv,1,0,0.765656
./epidope/e7-1.csv,1,0,0.605138
./epidope/e8-1.csv,1,0,0.63988
./epidope/e9-1.csv,1,0,0.684296
./epidope/e10-1.csv,1,0,0.703077
./epidope/e11-1.csv,1,0,0.759831
./epidope/e12-1.csv,1,0,0.689958
./epidope/e13-1.csv,1,0,0.711643
./epidope/e14-1.csv,1,0,0.640588
./epidope/e15-1.csv,1,0,0.717164
./epidope/e16-1.csv,1,0,0.718619
./epidope/e17-1.csv,1,0,0.660658
./epidope/e18-1.csv,1,0,0.787847
./epidope/e19-1.csv,1,0,0.722244
./epidope/e20-1.csv,1,0,0.741648
./epidope/e21-1.csv,1,0,0.632292
./epidope/e22-1.csv,1,0,0.632817
./epidope/e23-1.csv,1,0,0.736041
./epidope/e24-1.csv,1,0,0.693115
./epidope/e25-1.csv,1,0,0.749892
./epidope/e26-1.csv,1,0,0.687139
./epidope/e27-1.csv,1,0,0.725757
./epidope/e28-1.csv,1,0,0.730068
./epidope/e29-1.csv,1,0,0.731716
./epidope/e30-1.csv,1,0,0.733634
./epidope/e31-1.csv,1,0,0.698536
./epidope/e32-1.csv,1,0,0.569458
./epidope/e33-1.csv,1,0,0.745574
./epidope/e34-1.csv,1,0,0.722785
./epidope/e35-1.csv,1,0,0.677363
./epidope/e36-1.csv,1,0,0.679573
./epidope/e37-1.csv,1,0,0.733307
./epidope/e38-1.csv,1,0,0.715713
./epidope/e39-1.csv,1,0,0.695162
./epidope/e40-1.csv,1,0,0.71432
./epidope/e41-1.csv,1,0,0.69055
./epidope/e42-1.csv,1,0,0.648585
./epidope/e43-1.csv,1,0,0.604229
./epidope/e44-1.csv,1,0,0.724589
./epidope/e45-1.csv,1,0,0.735935
./epidope/e46-1.csv,1,0,0.762401
./epidope/e47-1.csv,1,0,0.717341
./epidope/e48-1.csv,1,0,0.65446
./epidope/e49-1.csv,1,0,0.7399
./epidope/e50-1.csv,1,0,0.664059
./epidope/e51-1.csv,1,0,0.803423
./epidope/e52-1.csv,1,0,0.573284
./epidope/e53-1.csv,1,0,0.678778
./epidope/e54-1.csv,1,0,0.71105
./epidope/e55-1.csv,1,0,0.624492
