name,target,pred,pred_score
./epidope/e1-1.csv,1,0,0.681509
./epidope/e2-1.csv,1,0,0.715245
./epidope/e3-1.csv,1,0,0.535107
./epidope/e4-1.csv,1,0,0.610342
./epidope/e5-1.csv,1,0,0.686937
./epidope/e6-1.csv,1,0,0.649639
./epidope/e7-1.csv,1,0,0.685971
./epidope/e8-1.csv,1,0,0.66238
./epidope/e9-1.csv,1,0,0.613096
./epidope/e10-1.csv,1,0,0.682872
./epidope/e11-1.csv,1,0,0.796556
./epidope/e12-1.csv,1,0,0.693356
./epidope/e13-1.csv,1,0,0.766497
./epidope/e14-1.csv,1,0,0.599941
./epidope/e15-1.csv,1,0,0.666421
./epidope/e16-1.csv,1,0,0.682905
./epidope/e17-1.csv,1,0,0.742056
./epidope/e18-1.csv,1,0,0.682911
./epidope/e19-1.csv,1,0,0.717218
./epidope/e20-1.csv,1,0,0.716374
./epidope/e21-1.csv,1,0,0.620891
./epidope/e22-1.csv,1,0,0.658864
./epidope/e23-1.csv,1,0,0.715531
./epidope/e24-1.csv,1,0,0.686884
./epidope/e25-1.csv,1,0,0.787239
./epidope/e26-1.csv,1,0,0.721491
./epidope/e27-1.csv,1,0,0.726708
./epidope/e28-1.csv,1,0,0.74993
./epidope/e29-1.csv,1,0,0.62735
./epidope/e30-1.csv,1,0,0.60383
./epidope/e31-1.csv,1,0,0.727492
./epidope/e32-1.csv,1,0,0.743882
./epidope/e33-1.csv,1,0,0.695063
./epidope/e34-1.csv,1,0,0.649247
./epidope/e35-1.csv,1,0,0.584719
./epidope/e36-1.csv,1,0,0.629649
./epidope/e37-1.csv,1,0,0.736254
./epidope/e38-1.csv,1,0,0.664171
./epidope/e39-1.csv,1,0,0.727067
./epidope/e40-1.csv,1,0,0.675202
./epidope/e41-1.csv,1,0,0.530843
./epidope/e42-1.csv,1,0,0.687505
./epidope/e43-1.csv,1,0,0.764359
./epidope/e44-1.csv,1,0,0.747057
./epidope/e45-1.csv,1,0,0.714311
./epidope/e46-1.csv,1,0,0.743488
./epidope/e47-1.csv,1,0,0.677177
./epidope/e48-1.csv,1,0,0.657919
./epidope/e49-1.csv,1,0,0.659669
./epidope/e50-1.csv,1,0,0.681117
./epidope/e51-1.csv,1,0,0.683167
./epidope/e52-1.csv,1,0,0.711123
./epidope/e53-1.csv,1,0,0.666575
./epidope/e54-1.csv,1,0,0.631512
./epidope/e55-1.csv,1,0,0.622837
./epidope/e56-1.csv,1,0,0.654939
./epidope/e57-1.csv,1,0,0.795187
./epidope/e58-1.csv,1,0,0.734034
./epidope/e59-1.csv,1,0,0.746482
./epidope/e60-1.csv,1,0,0.748665
./epidope/e61-1.csv,1,0,0.668615
./epidope/e62-1.csv,1,0,0.749071
./epidope/e63-1.csv,1,0,0.651225
./epidope/e64-1.csv,1,0,0.76527
./epidope/e65-1.csv,1,0,0.642577
./epidope/e66-1.csv,1,0,0.799847
./epidope/e67-1.csv,1,0,0.606538
./epidope/e68-1.csv,1,0,0.582428
./epidope/e69-1.csv,1,0,0.70394
./epidope/e70-1.csv,1,0,0.709513
./epidope/e71-1.csv,1,0,0.641052
./epidope/e72-1.csv,1,0,0.637463
./epidope/e73-1.csv,1,0,0.706287
./epidope/e74-1.csv,1,0,0.687099
./epidope/e75-1.csv,1,0,0.638453
./epidope/e76-1.csv,1,0,0.587986
./epidope/e77-1.csv,1,0,0.769148
./epidope/e78-1.csv,1,0,0.733593
./epidope/e79-1.csv,1,1,0.824257
./epidope/e80-1.csv,1,0,0.806101
./epidope/e81-1.csv,1,0,0.714492
./epidope/e82-1.csv,1,0,0.786722
./epidope/e83-1.csv,1,0,0.732391
./epidope/e84-1.csv,1,0,0.722254
./epidope/e85-1.csv,1,0,0.725601
./epidope/e86-1.csv,1,0,0.678516
./epidope/e87-1.csv,1,0,0.69007
./epidope/e88-1.csv,1,0,0.717673
./epidope/e89-1.csv,1,0,0.688322
./epidope/e90-1.csv,1,0,0.739202
./epidope/e91-1.csv,1,0,0.667448
./epidope/e92-1.csv,1,0,0.682699
./epidope/e93-1.csv,1,0,0.664133
./epidope/e94-1.csv,1,0,0.712808
./epidope/e95-1.csv,1,0,0.771693
./epidope/e96-1.csv,1,0,0.776342
./epidope/e97-1.csv,1,0,0.699001
./epidope/e98-1.csv,1,0,0.778526
./epidope/e99-1.csv,1,0,0.688259
./epidope/e100-1.csv,1,0,0.691469
./epidope/e101-1.csv,1,0,0.573153
./epidope/e102-1.csv,1,0,0.781615
./epidope/e103-1.csv,1,0,0.718479
./epidope/e104-1.csv,1,0,0.550072
./epidope/e105-1.csv,1,0,0.66755
./epidope/e106-1.csv,1,1,0.863232
./epidope/e107-1.csv,1,0,0.678343
./epidope/e108-1.csv,1,0,0.708696
./epidope/e109-1.csv,1,0,0.781651
./epidope/e110-1.csv,1,0,0.739675
./epidope/e111-1.csv,1,0,0.740399
./epidope/e112-1.csv,1,0,0.716782
./epidope/e113-1.csv,1,0,0.779105
./epidope/e114-1.csv,1,0,0.728822
./epidope/e115-1.csv,1,0,0.65695
./epidope/e116-1.csv,1,0,0.732319
./epidope/e117-1.csv,1,0,0.786521
./epidope/e118-1.csv,1,0,0.750738
./epidope/e119-1.csv,1,0,0.762054
./epidope/e120-1.csv,1,0,0.760642
./epidope/e121-1.csv,1,0,0.673566
./epidope/e122-1.csv,1,0,0.777432
./epidope/e123-1.csv,1,0,0.585986
./epidope/e124-1.csv,1,0,0.718654
./epidope/e125-1.csv,1,0,0.766581
./epidope/e126-1.csv,1,0,0.770828
./epidope/e127-1.csv,1,0,0.738219
./epidope/e128-1.csv,1,0,0.781718
./epidope/e129-1.csv,1,0,0.719878
./epidope/e130-1.csv,1,0,0.780061
./epidope/e131-1.csv,1,0,0.778406
./epidope/e132-1.csv,1,0,0.725419
./epidope/e133-1.csv,1,0,0.666352
./epidope/e134-1.csv,1,0,0.743784
./epidope/e135-1.csv,1,0,0.723528
./epidope/e136-1.csv,1,0,0.786345
./epidope/e137-1.csv,1,0,0.739262
./epidope/e138-1.csv,1,0,0.569537
./epidope/e139-1.csv,1,0,0.632374
./epidope/e140-1.csv,1,0,0.65923
./epidope/e141-1.csv,1,0,0.701134
./epidope/e142-1.csv,1,0,0.786662
./epidope/e143-1.csv,1,0,0.709072
./epidope/e144-1.csv,1,0,0.682284
./epidope/e145-1.csv,1,0,0.692311
./epidope/e146-1.csv,1,0,0.748542
./epidope/e147-1.csv,1,0,0.653684
./epidope/e148-1.csv,1,0,0.637655
./epidope/e149-1.csv,1,0,0.731062
./epidope/e150-1.csv,1,0,0.706867
./epidope/e151-1.csv,1,0,0.703637
./epidope/e152-1.csv,1,0,0.69458
./epidope/e153-1.csv,1,0,0.692759
./epidope/e154-1.csv,1,0,0.739619
./epidope/e155-1.csv,1,0,0.78188
./epidope/e156-1.csv,1,0,0.78679
./epidope/e157-1.csv,1,0,0.725991
./epidope/e158-1.csv,1,0,0.730134
./epidope/e159-1.csv,1,0,0.787198
./epidope/e160-1.csv,1,0,0.756311
./epidope/e161-1.csv,1,0,0.562344
./epidope/e162-1.csv,1,0,0.743495
./epidope/e163-1.csv,1,0,0.679956
./epidope/e164-1.csv,1,0,0.628959
./epidope/e165-1.csv,1,0,0.737691
./epidope/e166-1.csv,1,0,0.71915
./epidope/e167-1.csv,1,0,0.697154
./epidope/e168-1.csv,1,0,0.637352
./epidope/e169-1.csv,1,0,0.658413
./epidope/e170-1.csv,1,0,0.715646
./epidope/e171-1.csv,1,0,0.742943
./epidope/e172-1.csv,1,0,0.791072
./epidope/e173-1.csv,1,0,0.677503
./epidope/e174-1.csv,1,0,0.815125
./epidope/e175-1.csv,1,0,0.751603
./epidope/e176-1.csv,1,0,0.619408
./epidope/e177-1.csv,1,0,0.73768
./epidope/e178-1.csv,1,0,0.661463
./epidope/e179-1.csv,1,0,0.609306
./epidope/e180-1.csv,1,0,0.629018
./epidope/e181-1.csv,1,0,0.47449
./epidope/e182-1.csv,1,0,0.667656
./epidope/e183-1.csv,1,0,0.786834
./epidope/e184-1.csv,1,0,0.714001
./epidope/e185-1.csv,1,0,0.68704
./epidope/e186-1.csv,1,0,0.721584
./epidope/e187-1.csv,1,0,0.73427
./epidope/e188-1.csv,1,0,0.815761
./epidope/e189-1.csv,1,0,0.742039
./epidope/e190-1.csv,1,0,0.689977
./epidope/e191-1.csv,1,0,0.649154
./epidope/e192-1.csv,1,0,0.799295
./epidope/e193-1.csv,1,0,0.788711
./epidope/e194-1.csv,1,0,0.7058
./epidope/e195-1.csv,1,0,0.71231
./epidope/e196-1.csv,1,0,0.68481
./epidope/e197-1.csv,1,0,0.64174
./epidope/e198-1.csv,1,0,0.687462
./epidope/e199-1.csv,1,0,0.725696
./epidope/e200-1.csv,1,0,0.808558
./epidope/e201-1.csv,1,0,0.666671
./epidope/e202-1.csv,1,0,0.700594
./epidope/e203-1.csv,1,0,0.766419
./epidope/e204-1.csv,1,0,0.673544
./epidope/e205-1.csv,1,0,0.697522
./epidope/e206-1.csv,1,0,0.685837
./epidope/e207-1.csv,1,0,0.712525
./epidope/e208-1.csv,1,0,0.807423
./epidope/e209-1.csv,1,0,0.64636
./epidope/e210-1.csv,1,0,0.751799
./epidope/e211-1.csv,1,0,0.686036
./epidope/e212-1.csv,1,0,0.737498
./epidope/e213-1.csv,1,0,0.70039
./epidope/e214-1.csv,1,0,0.68815
./epidope/e215-1.csv,1,0,0.718645
./epidope/e216-1.csv,1,0,0.645803
