name,target,pred,pred_score
./epidope/Negative_IEDB_ID_558.csv,0,0,0.690644
./epidope/Negative_IEDB_ID_824.csv,0,0,0.631449
./epidope/Negative_IEDB_ID_850.csv,0,0,0.788098
./epidope/Negative_IEDB_ID_1618.csv,0,0,0.707346
./epidope/Negative_IEDB_ID_1954.csv,0,0,0.651481
./epidope/Negative_IEDB_ID_2466.csv,0,0,0.708691
./epidope/Negative_IEDB_ID_2517.csv,0,0,0.65985
./epidope/Negative_IEDB_ID_2741.csv,0,0,0.623097
./epidope/Negative_IEDB_ID_2938.csv,0,0,0.74745
./epidope/Negative_IEDB_ID_3331.csv,0,0,0.736391
./epidope/Negative_IEDB_ID_3957.csv,0,0,0.664988
./epidope/Negative_IEDB_ID_4265.csv,0,0,0.722514
./epidope/Negative_IEDB_ID_4322.csv,0,0,0.589233
./epidope/Negative_IEDB_ID_5976.csv,0,0,0.64735
./epidope/Negative_IEDB_ID_5996.csv,0,0,0.58045
./epidope/Negative_IEDB_ID_6051.csv,0,0,0.753464
./epidope/Negative_IEDB_ID_6327.csv,0,0,0.72307
./epidope/Negative_IEDB_ID_6732.csv,0,0,0.623905
./epidope/Negative_IEDB_ID_7460.csv,0,0,0.683461
./epidope/Negative_IEDB_ID_7468.csv,0,0,0.69377
./epidope/Negative_IEDB_ID_7707.csv,0,0,0.565434
./epidope/Negative_IEDB_ID_7776.csv,0,0,0.744782
./epidope/Negative_IEDB_ID_8250.csv,0,0,0.594911
./epidope/Negative_IEDB_ID_8995.csv,0,0,0.615409
./epidope/Negative_IEDB_ID_9186.csv,0,0,0.790128
./epidope/Negative_IEDB_ID_9428.csv,0,0,0.739091
./epidope/Negative_IEDB_ID_9439.csv,0,0,0.688813
./epidope/Negative_IEDB_ID_9484.csv,0,0,0.732996
./epidope/Negative_IEDB_ID_9780.csv,0,0,0.675089
./epidope/Negative_IEDB_ID_10139.csv,0,0,0.61041
./epidope/Negative_IEDB_ID_10217.csv,0,0,0.596171
./epidope/Negative_IEDB_ID_10255.csv,0,0,0.707033
./epidope/Negative_IEDB_ID_11015.csv,0,0,0.727034
./epidope/Negative_IEDB_ID_11047.csv,0,0,0.602775
./epidope/Negative_IEDB_ID_11147.csv,0,0,0.716409
./epidope/Negative_IEDB_ID_11695.csv,0,0,0.714164
./epidope/Negative_IEDB_ID_12369.csv,0,0,0.674482
./epidope/Negative_IEDB_ID_12591.csv,0,0,0.666672
./epidope/Negative_IEDB_ID_12872.csv,0,0,0.65128
./epidope/Negative_IEDB_ID_13435.csv,0,0,0.705158
./epidope/Negative_IEDB_ID_13957.csv,0,0,0.7911
./epidope/Negative_IEDB_ID_14406.csv,0,0,0.675458
./epidope/Negative_IEDB_ID_15470.csv,0,0,0.742308
./epidope/Negative_IEDB_ID_17240.csv,0,0,0.663912
./epidope/Negative_IEDB_ID_17481.csv,0,0,0.772409
./epidope/Negative_IEDB_ID_17649.csv,0,0,0.735733
./epidope/Negative_IEDB_ID_17873.csv,0,0,0.661015
./epidope/Negative_IEDB_ID_17951.csv,0,0,0.722644
./epidope/Negative_IEDB_ID_18087.csv,0,0,0.676139
./epidope/Negative_IEDB_ID_18232.csv,0,0,0.655356
./epidope/Negative_IEDB_ID_18361.csv,0,0,0.629986
./epidope/Negative_IEDB_ID_18656.csv,0,0,0.722496
./epidope/Negative_IEDB_ID_18798.csv,0,0,0.712527
./epidope/Negative_IEDB_ID_18888.csv,0,0,0.777888
./epidope/Negative_IEDB_ID_18901.csv,0,0,0.715369
./epidope/Negative_IEDB_ID_18910.csv,0,0,0.508753
./epidope/Negative_IEDB_ID_18945.csv,0,0,0.751172
./epidope/Negative_IEDB_ID_19071.csv,0,0,0.70574
./epidope/Negative_IEDB_ID_19137.csv,0,0,0.691319
./epidope/Negative_IEDB_ID_19495.csv,0,0,0.655127
./epidope/Negative_IEDB_ID_19688.csv,0,0,0.666094
./epidope/Negative_IEDB_ID_20498.csv,0,0,0.758258
./epidope/Negative_IEDB_ID_20508.csv,0,0,0.728733
./epidope/Negative_IEDB_ID_20730.csv,0,0,0.797172
./epidope/Negative_IEDB_ID_21133.csv,0,0,0.731373
./epidope/Negative_IEDB_ID_21857.csv,0,0,0.69023
./epidope/Negative_IEDB_ID_22500.csv,0,0,0.665166
./epidope/Negative_IEDB_ID_22635.csv,0,0,0.772092
./epidope/Negative_IEDB_ID_22858.csv,0,0,0.609762
./epidope/Negative_IEDB_ID_22954.csv,0,0,0.705775
./epidope/Negative_IEDB_ID_22985.csv,0,0,0.690004
./epidope/Negative_IEDB_ID_23905.csv,0,0,0.752671
./epidope/Negative_IEDB_ID_25069.csv,0,0,0.625097
./epidope/Negative_IEDB_ID_25135.csv,0,0,0.703478
./epidope/Negative_IEDB_ID_25393.csv,0,0,0.723861
./epidope/Negative_IEDB_ID_25620.csv,0,0,0.714198
./epidope/Negative_IEDB_ID_25704.csv,0,0,0.769856
./epidope/Negative_IEDB_ID_26285.csv,0,0,0.64706
./epidope/Negative_IEDB_ID_26594.csv,0,0,0.678997
./epidope/Negative_IEDB_ID_27736.csv,0,0,0.655557
./epidope/Negative_IEDB_ID_28189.csv,0,0,0.641519
./epidope/Negative_IEDB_ID_28319.csv,0,0,0.638737
./epidope/Negative_IEDB_ID_28499.csv,0,0,0.698169
./epidope/Negative_IEDB_ID_28556.csv,0,0,0.696888
./epidope/Negative_IEDB_ID_28889.csv,0,0,0.740868
./epidope/Negative_IEDB_ID_30033.csv,0,0,0.752869
./epidope/Negative_IEDB_ID_30197.csv,0,0,0.768422
./epidope/Negative_IEDB_ID_30895.csv,0,0,0.687177
./epidope/Negative_IEDB_ID_31127.csv,0,0,0.662275
./epidope/Negative_IEDB_ID_31146.csv,0,0,0.697903
./epidope/Negative_IEDB_ID_31501.csv,0,0,0.766586
./epidope/Negative_IEDB_ID_32380.csv,0,0,0.715221
./epidope/Negative_IEDB_ID_32598.csv,0,0,0.60185
./epidope/Negative_IEDB_ID_33158.csv,0,0,0.66113
./epidope/Negative_IEDB_ID_33164.csv,0,0,0.740075
./epidope/Negative_IEDB_ID_33523.csv,0,0,0.745057
./epidope/Negative_IEDB_ID_33771.csv,0,0,0.709156
./epidope/Negative_IEDB_ID_33904.csv,0,0,0.618741
./epidope/Negative_IEDB_ID_34426.csv,0,0,0.734378
./epidope/Negative_IEDB_ID_34903.csv,0,0,0.723256
./epidope/Negative_IEDB_ID_35003.csv,0,0,0.617042
./epidope/Negative_IEDB_ID_35049.csv,0,0,0.705355
./epidope/Negative_IEDB_ID_35115.csv,0,0,0.639338
./epidope/Negative_IEDB_ID_35833.csv,0,0,0.722416
./epidope/Negative_IEDB_ID_36378.csv,0,0,0.595162
./epidope/Negative_IEDB_ID_37761.csv,0,0,0.561997
./epidope/Negative_IEDB_ID_37906.csv,0,0,0.603785
./epidope/Negative_IEDB_ID_38291.csv,0,0,0.718219
./epidope/Negative_IEDB_ID_38759.csv,0,0,0.749748
./epidope/Negative_IEDB_ID_38865.csv,0,0,0.566969
./epidope/Negative_IEDB_ID_39821.csv,0,0,0.550591
./epidope/Negative_IEDB_ID_40032.csv,0,0,0.650192
./epidope/Negative_IEDB_ID_40046.csv,0,0,0.62845
./epidope/Negative_IEDB_ID_40678.csv,0,0,0.547802
./epidope/Negative_IEDB_ID_40679.csv,0,0,0.679292
./epidope/Negative_IEDB_ID_41094.csv,0,0,0.725368
./epidope/Negative_IEDB_ID_41211.csv,0,0,0.691739
./epidope/Negative_IEDB_ID_41268.csv,0,0,0.662049
./epidope/Negative_IEDB_ID_41486.csv,0,0,0.750818
./epidope/Negative_IEDB_ID_41653.csv,0,0,0.614218
./epidope/Negative_IEDB_ID_42019.csv,0,0,0.642616
./epidope/Negative_IEDB_ID_42778.csv,0,0,0.806756
./epidope/Negative_IEDB_ID_43340.csv,0,0,0.733195
./epidope/Negative_IEDB_ID_43639.csv,0,0,0.718806
./epidope/Negative_IEDB_ID_45114.csv,0,0,0.696738
./epidope/Negative_IEDB_ID_45186.csv,0,1,0.822687
./epidope/Negative_IEDB_ID_45448.csv,0,0,0.786209
./epidope/Negative_IEDB_ID_46425.csv,0,0,0.65252
./epidope/Negative_IEDB_ID_46715.csv,0,0,0.78173
./epidope/Negative_IEDB_ID_46742.csv,0,0,0.7384
./epidope/Negative_IEDB_ID_47032.csv,0,0,0.648002
./epidope/Negative_IEDB_ID_47089.csv,0,1,0.821434
./epidope/Negative_IEDB_ID_47645.csv,0,0,0.669578
./epidope/Negative_IEDB_ID_47855.csv,0,0,0.729281
./epidope/Negative_IEDB_ID_48373.csv,0,0,0.548965
./epidope/Negative_IEDB_ID_48462.csv,0,0,0.737689
./epidope/Negative_IEDB_ID_48630.csv,0,0,0.68353
./epidope/Negative_IEDB_ID_49188.csv,0,0,0.73426
./epidope/Negative_IEDB_ID_49212.csv,0,0,0.645527
./epidope/Negative_IEDB_ID_49238.csv,0,0,0.747243
./epidope/Negative_IEDB_ID_49353.csv,0,0,0.555786
./epidope/Negative_IEDB_ID_49615.csv,0,0,0.683313
./epidope/Negative_IEDB_ID_49784.csv,0,0,0.654935
./epidope/Negative_IEDB_ID_49913.csv,0,0,0.620961
./epidope/Negative_IEDB_ID_49964.csv,0,0,0.646981
./epidope/Negative_IEDB_ID_50393.csv,0,0,0.767656
./epidope/Negative_IEDB_ID_50438.csv,0,0,0.742879
./epidope/Negative_IEDB_ID_50780.csv,0,0,0.687332
./epidope/Negative_IEDB_ID_50967.csv,0,0,0.525146
./epidope/Negative_IEDB_ID_51152.csv,0,0,0.684229
./epidope/Negative_IEDB_ID_51349.csv,0,0,0.673363
./epidope/Negative_IEDB_ID_51626.csv,0,0,0.66903
./epidope/Negative_IEDB_ID_52175.csv,0,0,0.709178
./epidope/Negative_IEDB_ID_52204.csv,0,0,0.721194
./epidope/Negative_IEDB_ID_52654.csv,0,0,0.616982
./epidope/Negative_IEDB_ID_52703.csv,0,0,0.676603
./epidope/Negative_IEDB_ID_53086.csv,0,0,0.658297
./epidope/Negative_IEDB_ID_54449.csv,0,0,0.615067
./epidope/Negative_IEDB_ID_54530.csv,0,0,0.770843
./epidope/Negative_IEDB_ID_55593.csv,0,0,0.645434
./epidope/Negative_IEDB_ID_55596.csv,0,0,0.590969
./epidope/Negative_IEDB_ID_55701.csv,0,0,0.80335
./epidope/Negative_IEDB_ID_56597.csv,0,0,0.709993
./epidope/Negative_IEDB_ID_56986.csv,0,0,0.551109
./epidope/Negative_IEDB_ID_57000.csv,0,0,0.644337
./epidope/Negative_IEDB_ID_57013.csv,0,0,0.608899
./epidope/Negative_IEDB_ID_57068.csv,0,0,0.733348
./epidope/Negative_IEDB_ID_57219.csv,0,0,0.628556
./epidope/Negative_IEDB_ID_57221.csv,0,0,0.623788
./epidope/Negative_IEDB_ID_57273.csv,0,0,0.801538
./epidope/Negative_IEDB_ID_57961.csv,0,0,0.617978
./epidope/Negative_IEDB_ID_58390.csv,0,0,0.78643
./epidope/Negative_IEDB_ID_58838.csv,0,0,0.651368
./epidope/Negative_IEDB_ID_59200.csv,0,0,0.695593
./epidope/Negative_IEDB_ID_59407.csv,0,0,0.697576
./epidope/Negative_IEDB_ID_60423.csv,0,0,0.66001
./epidope/Negative_IEDB_ID_61033.csv,0,0,0.778971
./epidope/Negative_IEDB_ID_61043.csv,0,0,0.619424
./epidope/Negative_IEDB_ID_61368.csv,0,0,0.768658
./epidope/Negative_IEDB_ID_62034.csv,0,0,0.606829
./epidope/Negative_IEDB_ID_62565.csv,0,0,0.715177
./epidope/Negative_IEDB_ID_63055.csv,0,0,0.683197
./epidope/Negative_IEDB_ID_63153.csv,0,0,0.755666
./epidope/Negative_IEDB_ID_63819.csv,0,0,0.763259
./epidope/Negative_IEDB_ID_64430.csv,0,0,0.604486
./epidope/Negative_IEDB_ID_64611.csv,0,0,0.66435
./epidope/Negative_IEDB_ID_64984.csv,0,0,0.694513
./epidope/Negative_IEDB_ID_65007.csv,0,0,0.675781
./epidope/Negative_IEDB_ID_65585.csv,0,0,0.681105
./epidope/Negative_IEDB_ID_65968.csv,0,0,0.68597
./epidope/Negative_IEDB_ID_66076.csv,0,0,0.777196
./epidope/Negative_IEDB_ID_66986.csv,0,0,0.630084
./epidope/Negative_IEDB_ID_67290.csv,0,0,0.53888
./epidope/Negative_IEDB_ID_67418.csv,0,0,0.743099
./epidope/Negative_IEDB_ID_67635.csv,0,0,0.606502
./epidope/Negative_IEDB_ID_67752.csv,0,0,0.631766
./epidope/Negative_IEDB_ID_67779.csv,0,0,0.719738
./epidope/Negative_IEDB_ID_67853.csv,0,0,0.607506
./epidope/Negative_IEDB_ID_68047.csv,0,0,0.685269
./epidope/Negative_IEDB_ID_68403.csv,0,0,0.685914
./epidope/Negative_IEDB_ID_68571.csv,0,0,0.59542
./epidope/Negative_IEDB_ID_68617.csv,0,0,0.729657
